trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Sunrise Wind North,True,2,IEA 2200-22MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Revolution Wind North,True,1,IEA 2200-22MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Vineyard Northeast,True,142,Haliade-X 15.5MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,New England Wind 1,True,55,Haliade-X 15.5MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,New England Wind 2 South,True,45,Haliade-X 15.5MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Beacon Wind,True,173,Haliade-X 13MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Bay State Wind South,True,195,Haliade-X 13MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Bay State Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_00,True,11,SG11.0-200DD
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_01,True,11,IEA 2200-22MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_02,True,37,IEA 2200-22MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_03,True,58,Haliade-X 13MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_04,True,48,SG11.0-200DD
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_05,True,10,Haliade-X 13MW
mc_v2_20260811_medium_000095,mc_v2_20260811_medium/task_0019,95,Speculative_06,True,118,Haliade-X 15.5MW
